"","simnum","dHat","nHat","pHat","pHatZeroNeg","pHatDropNeg","aHat","square","TrapSpacing","FielSize","CatchRadius","NumVisits","density"
"7476",6,1.0625,68,1,1,1,64,"1",4,32,2,4,1
"7477",6,1.0546875,270,1,1,1,256,"2",4,32,2,4,1
"7478",6,1.01736111111111,586,1,1,1,576,"3",4,32,2,4,1
"7479",6,1.0001653698021,1024.16933867735,0.886604427400087,0.886604427400087,0.886604427400087,1024,"4",4,32,2,4,1
"7480",6,0.978594183425798,438.410194174757,0.825105073560959,0.825105073560959,0.825105073560959,448,"5",4,32,2,4,1
"7481",7,0.796875,51,1,1,1,64,"1",4,32,2,4,1
"7482",7,0.9765625,250,1,1,1,256,"2",4,32,2,4,1
"7483",7,1.02430555555556,590,1,1,1,576,"3",4,32,2,4,1
"7484",7,0.999070862239841,1023.0485629336,0.916995399046031,0.916995399046031,0.916995399046031,1024,"4",4,32,2,4,1
"7485",7,0.966778895329015,433.116945107399,0.871812930126985,0.871812930126985,0.871812930126985,448,"5",4,32,2,4,1
"7486",8,1.140625,73,1,1,1,64,"1",4,32,2,4,1
"7487",8,0.984375,252,1,1,1,256,"2",4,32,2,4,1
"7488",8,0.934027777777778,538,1,1,1,576,"3",4,32,2,4,1
"7489",8,0.99821257686998,1022.16967871486,0.886492098920242,0.886492098920242,0.886492098920242,1024,"4",4,32,2,4,1
"7490",8,1.08118079382408,484.368995633188,0.83386496679839,0.83386496679839,0.83386496679839,448,"5",4,32,2,4,1
"7491",9,1.046875,67,1,1,1,64,"1",4,32,2,4,1
"7492",9,1.0234375,262,1,1,1,256,"2",4,32,2,4,1
"7493",9,1.02256944444444,589,1,1,1,576,"3",4,32,2,4,1
"7494",9,0.997167871191309,1021.0999000999,0.900545503697334,0.900545503697334,0.900545503697334,1024,"4",4,32,2,4,1
"7495",9,0.964827496532594,432.242718446602,0.84606273204823,0.84606273204823,0.84606273204823,448,"5",4,32,2,4,1
"7496",10,1.078125,69,1,1,1,64,"1",4,32,2,4,1
"7497",10,1.06640625,273,1,1,1,256,"2",4,32,2,4,1
"7498",10,1.04166666666667,600,1,1,1,576,"3",4,32,2,4,1
"7499",10,0.996212150864228,1020.12124248497,0.895587917114315,0.895587917114315,0.895587917114315,1024,"4",4,32,2,4,1
"7500",10,0.938178616295764,420.304020100502,0.836003458799667,0.836003458799667,0.836003458799667,448,"5",4,32,2,4,1
"7501",1,1.65625,106,1,1,1,64,"1",4,32,2,4,1.5
"7502",1,1.5390625,394,1,1,1,256,"2",4,32,2,4,1.5
"7503",1,1.55555555555556,896,1,1,1,576,"3",4,32,2,4,1.5
"7504",1,1.49828252945354,1534.24131016043,0.888012259039605,0.888012259039605,0.888012259039605,1024,"4",4,32,2,4,1.5
"7505",1,1.42545014880952,638.601666666667,0.824801059304919,0.824801059304919,0.824801059304919,448,"5",4,32,2,4,1.5
"7506",2,1.40625,90,1,1,1,64,"1",4,32,2,4,1.5
"7507",2,1.515625,388,1,1,1,256,"2",4,32,2,4,1.5
"7508",2,1.50347222222222,866,1,1,1,576,"3",4,32,2,4,1.5
"7509",2,1.49593600273785,1531.83846680356,0.847043398556539,0.847043398556539,0.847043398556539,1024,"4",4,32,2,4,1.5
"7510",2,1.48897058823529,667.058823529412,0.764297739604484,0.764297739604484,0.764297739604484,448,"5",4,32,2,4,1.5
"7511",3,1.6875,108,1,1,1,64,"1",4,32,2,4,1.5
"7512",3,1.4765625,378,1,1,1,256,"2",4,32,2,4,1.5
"7513",3,1.53993055555556,887,1,1,1,576,"3",4,32,2,4,1.5
"7514",3,1.49823502604167,1534.19266666667,0.894140053469223,0.894140053469223,0.894140053469223,1024,"4",4,32,2,4,1.5
"7515",3,1.44524877650897,647.47145187602,0.835731539898473,0.835731539898473,0.835731539898473,448,"5",4,32,2,4,1.5
"7516",4,1.46875,94,1,1,1,64,"1",4,32,2,4,1.5
"7517",4,1.4375,368,1,1,1,256,"2",4,32,2,4,1.5
"7518",4,1.484375,855,1,1,1,576,"3",4,32,2,4,1.5
"7519",4,1.49437691123492,1530.24195710456,0.887864127042365,0.887864127042365,0.887864127042365,1024,"4",4,32,2,4,1.5
"7520",4,1.50796142632877,675.56671899529,0.829813588573746,0.829813588573746,0.829813588573746,448,"5",4,32,2,4,1.5
"7521",5,1.609375,103,1,1,1,64,"1",4,32,2,4,1.5
"7522",5,1.42578125,365,1,1,1,256,"2",4,32,2,4,1.5
"7523",5,1.44618055555556,833,1,1,1,576,"3",4,32,2,4,1.5
"7524",5,1.49828252945354,1534.24131016043,0.888012259039605,0.888012259039605,0.888012259039605,1024,"4",4,32,2,4,1.5
"7525",5,1.5659475328593,701.544494720965,0.833089132958166,0.833089132958166,0.833089132958166,448,"5",4,32,2,4,1.5
"7526",6,1.546875,99,1,1,1,64,"1",4,32,2,4,1.5
"7527",6,1.46484375,375,1,1,1,256,"2",4,32,2,4,1.5
"7528",6,1.47743055555556,851,1,1,1,576,"3",4,32,2,4,1.5
"7529",6,1.49839405346942,1534.35551075269,0.876623715899323,0.876623715899323,0.876623715899323,1024,"4",4,32,2,4,1.5
"7530",6,1.52640726620318,683.830455259027,0.813322511136225,0.813322511136225,0.813322511136225,448,"5",4,32,2,4,1.5
"7531",7,1.5,96,1,1,1,64,"1",4,32,2,4,1.5
"7532",7,1.46875,376,1,1,1,256,"2",4,32,2,4,1.5
"7533",7,1.49826388888889,863,1,1,1,576,"3",4,32,2,4,1.5
"7534",7,1.49728167272044,1533.21643286573,0.890999137073086,0.890999137073086,0.890999137073086,1024,"4",4,32,2,4,1.5
"7535",7,1.4966764308247,670.511041009464,0.833845367313487,0.833845367313487,0.833845367313487,448,"5",4,32,2,4,1.5
"7536",8,1.40625,90,1,1,1,64,"1",4,32,2,4,1.5
"7537",8,1.46875,376,1,1,1,256,"2",4,32,2,4,1.5
"7538",8,1.47916666666667,852,1,1,1,576,"3",4,32,2,4,1.5
"7539",8,1.49923451571881,1535.21614409606,0.89107101368026,0.89107101368026,0.89107101368026,1024,"4",4,32,2,4,1.5
"7540",8,1.52567136785162,683.500772797527,0.835477450867876,0.835477450867876,0.835477450867876,448,"5",4,32,2,4,1.5
"7541",9,1.78125,114,1,1,1,64,"1",4,32,2,4,1.5
"7542",9,1.55859375,399,1,1,1,256,"2",4,32,2,4,1.5
"7543",9,1.51736111111111,874,1,1,1,576,"3",4,32,2,4,1.5
"7544",9,1.49253608405027,1528.35695006748,0.876378027735446,0.876378027735446,0.876378027735446,1024,"4",4,32,2,4,1.5
"7545",9,1.46176353970865,654.870065789474,0.809080961558825,0.809080961558825,0.809080961558825,448,"5",4,32,2,4,1.5
"7546",10,1.484375,95,1,1,1,64,"1",4,32,2,4,1.5
"7547",10,1.42578125,365,1,1,1,256,"2",4,32,2,4,1.5
"7548",10,1.46006944444444,841,1,1,1,576,"3",4,32,2,4,1.5
"7549",10,1.49546506734007,1531.35622895623,0.876501055106044,0.876501055106044,0.876501055106044,1024,"4",4,32,2,4,1.5
"7550",10,1.54201211734694,690.821428571429,0.814304661822948,0.814304661822948,0.814304661822948,448,"5",4,32,2,4,1.5
"7551",1,2.203125,141,1,1,1,64,"1",4,32,2,4,2
"7552",1,2.015625,516,1,1,1,256,"2",4,32,2,4,2
"7553",1,1.94097222222222,1118,1,1,1,576,"3",4,32,2,4,2
"7554",1,1.99748364368395,2045.42325113236,0.880062847145179,0.880062847145179,0.880062847145179,1024,"4",4,32,2,4,2
"7555",1,2.07135664967943,927.967779056387,0.820294722846069,0.820294722846069,0.820294722846069,448,"5",4,32,2,4,2
"7556",2,2.171875,139,1,1,1,64,"1",4,32,2,4,2
"7557",2,2.15234375,551,1,1,1,256,"2",4,32,2,4,2
"7558",2,2.09201388888889,1205,1,1,1,576,"3",4,32,2,4,2
"7559",2,1.99366987939428,2041.51795649975,0.873792541628747,0.873792541628747,0.873792541628747,1024,"4",4,32,2,4,2
"7560",2,1.86903219837158,837.326424870466,0.800498132778473,0.800498132778473,0.800498132778473,448,"5",4,32,2,4,2
"7561",3,2.140625,137,1,1,1,64,"1",4,32,2,4,2
"7562",3,2.0859375,534,1,1,1,256,"2",4,32,2,4,2
"7563",3,2.01909722222222,1163,1,1,1,576,"3",4,32,2,4,2
"7564",3,1.99357822743318,2041.42410489158,0.879943684519806,0.879943684519806,0.879943684519806,1024,"4",4,32,2,4,2
"7565",3,1.96211073606272,879.025609756098,0.815181622276341,0.815181622276341,0.815181622276341,448,"5",4,32,2,4,2
"7566",4,1.78125,114,1,1,1,64,"1",4,32,2,4,2
"7567",4,1.85546875,475,1,1,1,256,"2",4,32,2,4,2
"7568",4,1.984375,1143,1,1,1,576,"3",4,32,2,4,2
"7569",4,1.99754357349975,2045.48461926374,0.875934476100502,0.875934476100502,0.875934476100502,1024,"4",4,32,2,4,2
"7570",4,2.01594653486395,903.144047619048,0.811343501576955,0.811343501576955,0.811343501576955,448,"5",4,32,2,4,2
"7571",5,2.09375,134,1,1,1,64,"1",4,32,2,4,2
"7572",5,1.98046875,507,1,1,1,256,"2",4,32,2,4,2
"7573",5,1.99826388888889,1151,1,1,1,576,"3",4,32,2,4,2
"7574",5,1.99553093513854,2043.42367758186,0.880003310207854,0.880003310207854,0.880003310207854,1024,"4",4,32,2,4,2
"7575",5,1.99332230644056,893.008393285372,0.81668685809423,0.81668685809423,0.81668685809423,448,"5",4,32,2,4,2
"7576",6,1.734375,111,1,1,1,64,"1",4,32,2,4,2
"7577",6,1.859375,476,1,1,1,256,"2",4,32,2,4,2
"7578",6,1.98263888888889,1142,1,1,1,576,"3",4,32,2,4,2
"7579",6,1.99544875769086,2043.33952787544,0.886463964603022,0.886463964603022,0.886463964603022,1024,"4",4,32,2,4,2
"7580",6,2.01293801531213,901.796230859835,0.827621678525733,0.827621678525733,0.827621678525733,448,"5",4,32,2,4,2
"7581",7,2.09375,134,1,1,1,64,"1",4,32,2,4,2
"7582",7,2.00390625,513,1,1,1,256,"2",4,32,2,4,2
"7583",7,2.01909722222222,1163,1,1,1,576,"3",4,32,2,4,2
"7584",7,1.99848942598187,2046.45317220544,0.878012490881433,0.878012490881433,0.878012490881433,1024,"4",4,32,2,4,2
"7585",7,1.97342312532546,884.093560145808,0.81246336817392,0.81246336817392,0.81246336817392,448,"5",4,32,2,4,2
"7586",8,1.765625,113,1,1,1,64,"1",4,32,2,4,2
"7587",8,1.875,480,1,1,1,256,"2",4,32,2,4,2
"7588",8,1.93229166666667,1113,1,1,1,576,"3",4,32,2,4,2
"7589",8,1.9923828125,2040.2,0.900496280979001,0.900496280979001,0.900496280979001,1024,"4",4,32,2,4,2
"7590",8,2.07020303188919,927.450958286359,0.851505162890116,0.851505162890116,0.851505162890116,448,"5",4,32,2,4,2
"7591",9,2.21875,142,1,1,1,64,"1",4,32,2,4,2
"7592",9,2.12890625,545,1,1,1,256,"2",4,32,2,4,2
"7593",9,2.02083333333333,1164,1,1,1,576,"3",4,32,2,4,2
"7594",9,1.99524150376057,2043.12729985082,0.911154974370081,0.911154974370081,0.911154974370081,1024,"4",4,32,2,4,2
"7595",9,1.96272822145387,879.302243211334,0.86383841648604,0.86383841648604,0.86383841648604,448,"5",4,32,2,4,2
"7596",10,1.96875,126,1,1,1,64,"1",4,32,2,4,2
"7597",10,1.9765625,506,1,1,1,256,"2",4,32,2,4,2
"7598",10,2.0625,1188,1,1,1,576,"3",4,32,2,4,2
"7599",10,1.99774860476915,2045.69457128361,0.864256510945397,0.864256510945397,0.864256510945397,1024,"4",4,32,2,4,2
"7600",10,1.91684911512498,858.74840357599,0.787580718343385,0.787580718343385,0.787580718343385,448,"5",4,32,2,4,2
"7601",1,0.53125,34,1,1,1,64,"1",4,33,2,4,0.5
"7602",1,0.58203125,149,1,1,1,256,"2",4,33,2,4,0.5
"7603",1,0.501736111111111,289,1,1,1,576,"3",4,33,2,4,0.5
"7604",1,0.527070858283433,539.720558882236,0.808849636310936,0.808849636310936,0.808849636310936,1024,"4",4,33,2,4,0.5
"7605",1,0.561836674528302,251.702830188679,0.713205505193907,0.713205505193907,0.713205505193907,448,"5",4,33,2,4,0.5
"7606",2,0.6875,44,1,1,1,64,"1",4,33,2,4,0.5
"7607",2,0.5859375,150,1,1,1,256,"2",4,33,2,4,0.5
"7608",2,0.519097222222222,299,1,1,1,576,"3",4,33,2,4,0.5
"7609",2,0.52171516418457,534.236328125,0.854974123756777,0.854974123756777,0.854974123756777,1024,"4",4,33,2,4,0.5
"7610",2,0.525821596244131,235.568075117371,0.77839868489302,0.77839868489302,0.77839868489302,448,"5",4,33,2,4,0.5
"7611",3,0.546875,35,1,1,1,64,"1",4,33,2,4,0.5
"7612",3,0.52734375,135,1,1,1,256,"2",4,33,2,4,0.5
"7613",3,0.510416666666667,294,1,1,1,576,"3",4,33,2,4,0.5
"7614",3,0.529852439099409,542.568897637795,0.820052917831513,0.820052917831513,0.820052917831513,1024,"4",4,33,2,4,0.5
"7615",3,0.556585864485981,249.35046728972,0.72871956651267,0.72871956651267,0.72871956651267,448,"5",4,33,2,4,0.5
"7616",4,0.46875,30,1,1,1,64,"1",4,33,2,4,0.5
"7617",4,0.44140625,113,1,1,1,256,"2",4,33,2,4,0.5
"7618",4,0.465277777777778,268,1,1,1,576,"3",4,33,2,4,0.5
"7619",4,0.51529284941446,527.659877800407,0.811948257757833,0.811948257757833,0.811948257757833,1024,"4",4,33,2,4,0.5
"7620",4,0.581368113388853,260.452914798206,0.726707488795434,0.726707488795434,0.726707488795434,448,"5",4,33,2,4,0.5
"7621",5,0.5625,36,1,1,1,64,"1",4,33,2,4,0.5
"7622",5,0.45703125,117,1,1,1,256,"2",4,33,2,4,0.5
"7623",5,0.475694444444444,274,1,1,1,576,"3",4,33,2,4,0.5
"7624",5,0.525045611901198,537.646706586826,0.81376874342674,0.81376874342674,0.81376874342674,1024,"4",4,33,2,4,0.5
"7625",5,0.590239537444934,264.42731277533,0.728947629128425,0.728947629128425,0.728947629128425,448,"5",4,33,2,4,0.5
"7626",6,0.578125,37,1,1,1,64,"1",4,33,2,4,0.5
"7627",6,0.56640625,145,1,1,1,256,"2",4,33,2,4,0.5
"7628",6,0.505208333333333,291,1,1,1,576,"3",4,33,2,4,0.5
"7629",6,0.528592314434236,541.278529980658,0.849386886298358,0.849386886298358,0.849386886298358,1024,"4",4,33,2,4,0.5
"7630",6,0.55945796460177,250.637168141593,0.775455643430464,0.775455643430464,0.775455643430464,448,"5",4,33,2,4,0.5
"7631",7,0.671875,43,1,1,1,64,"1",4,33,2,4,0.5
"7632",7,0.55078125,141,1,1,1,256,"2",4,33,2,4,0.5
"7633",7,0.534722222222222,308,1,1,1,576,"3",4,33,2,4,0.5
"7634",7,0.528592314434236,541.278529980658,0.849386886298358,0.849386886298358,0.849386886298358,1024,"4",4,33,2,4,0.5
"7635",7,0.521627221462748,233.688995215311,0.766979308785815,0.766979308785815,0.766979308785815,448,"5",4,33,2,4,0.5
"7636",8,0.484375,31,1,1,1,64,"1",4,33,2,4,0.5
"7637",8,0.55078125,141,1,1,1,256,"2",4,33,2,4,0.5
"7638",8,0.515625,297,1,1,1,576,"3",4,33,2,4,0.5
"7639",8,0.525542743389423,538.155769230769,0.869565217391304,0.869565217391304,0.869565217391304,1024,"4",4,33,2,4,0.5
"7640",8,0.538757206918642,241.363228699552,0.803040350710416,0.803040350710416,0.803040350710416,448,"5",4,33,2,4,0.5
"7641",9,0.5625,36,1,1,1,64,"1",4,33,2,4,0.5
"7642",9,0.4765625,122,1,1,1,256,"2",4,33,2,4,0.5
"7643",9,0.46875,270,1,1,1,576,"3",4,33,2,4,0.5
"7644",9,0.521144444793763,533.651911468813,0.813046914145073,0.813046914145073,0.813046914145073,1024,"4",4,33,2,4,0.5
"7645",9,0.590239537444934,264.42731277533,0.728947629128425,0.728947629128425,0.728947629128425,448,"5",4,33,2,4,0.5
"7646",10,0.46875,30,1,1,1,64,"1",4,33,2,4,0.5
"7647",10,0.51171875,131,1,1,1,256,"2",4,33,2,4,0.5
"7648",10,0.491319444444444,283,1,1,1,576,"3",4,33,2,4,0.5
"7649",10,0.519685144090467,532.157587548638,0.868819159166012,0.868819159166012,0.868819159166012,1024,"4",4,33,2,4,0.5
"7650",10,0.556586270871985,249.350649350649,0.806350832689629,0.806350832689629,0.806350832689629,448,"5",4,33,2,4,0.5
"7651",1,1,64,1,1,1,64,"1",4,33,2,4,1
"7652",1,1.0234375,262,1,1,1,256,"2",4,33,2,4,1
"7653",1,1.03645833333333,597,1,1,1,576,"3",4,33,2,4,1
"7654",1,1.04757432619106,1072.71611001965,0.839260084066954,0.839260084066954,0.839260084066954,1024,"4",4,33,2,4,1
"7655",1,1.06413301662708,476.731591448931,0.754504873484509,0.754504873484509,0.754504873484509,448,"5",4,33,2,4,1
"7656",2,0.859375,55,1,1,1,64,"1",4,33,2,4,1
"7657",2,0.828125,212,1,1,1,256,"2",4,33,2,4,1
"7658",2,0.977430555555556,563,1,1,1,576,"3",4,33,2,4,1
"7659",2,1.04829081952811,1073.44979919679,0.808295843657488,0.808295843657488,0.808295843657488,1024,"4",4,33,2,4,1
"7660",2,1.14360462718575,512.334872979215,0.715958796087311,0.715958796087311,0.715958796087311,448,"5",4,33,2,4,1
"7661",3,0.78125,50,1,1,1,64,"1",4,33,2,4,1
"7662",3,0.921875,236,1,1,1,256,"2",4,33,2,4,1
"7663",3,0.961805555555556,554,1,1,1,576,"3",4,33,2,4,1
"7664",3,1.05055603686212,1075.76938174681,0.836466897987969,0.836466897987969,0.836466897987969,1024,"4",4,33,2,4,1
"7665",3,1.16670986943164,522.686021505376,0.761682707623132,0.761682707623132,0.761682707623132,448,"5",4,33,2,4,1
"7666",4,0.859375,55,1,1,1,64,"1",4,33,2,4,1
"7667",4,1,256,1,1,1,256,"2",4,33,2,4,1
"7668",4,1.015625,585,1,1,1,576,"3",4,33,2,4,1
"7669",4,1.04723937437312,1072.37311935807,0.810835083668774,0.810835083668774,0.810835083668774,1024,"4",4,33,2,4,1
"7670",4,1.09223842753121,489.322815533981,0.712936687799396,0.712936687799396,0.712936687799396,448,"5",4,33,2,4,1
"7671",5,1,64,1,1,1,64,"1",4,33,2,4,1
"7672",5,1,256,1,1,1,256,"2",4,33,2,4,1
"7673",5,0.982638888888889,566,1,1,1,576,"3",4,33,2,4,1
"7674",5,1.04544415363269,1070.53481331988,0.805413058840263,0.805413058840263,0.805413058840263,1024,"4",4,33,2,4,1
"7675",5,1.13075630252101,506.578823529412,0.710083246193099,0.710083246193099,0.710083246193099,448,"5",4,33,2,4,1
"7676",6,1.046875,67,1,1,1,64,"1",4,33,2,4,1
"7677",6,0.94140625,241,1,1,1,256,"2",4,33,2,4,1
"7678",6,0.980902777777778,565,1,1,1,576,"3",4,33,2,4,1
"7679",6,1.05309072781655,1078.36490528415,0.81138154099632,0.81138154099632,0.81138154099632,1024,"4",4,33,2,4,1
"7680",6,1.14983386333986,515.125570776256,0.720903714030256,0.720903714030256,0.720903714030256,448,"5",4,33,2,4,1
"7681",7,0.859375,55,1,1,1,64,"1",4,33,2,4,1
"7682",7,0.88671875,227,1,1,1,256,"2",4,33,2,4,1
"7683",7,0.953125,549,1,1,1,576,"3",4,33,2,4,1
"7684",7,1.04774348443676,1072.88932806324,0.830321518900667,0.830321518900667,0.830321518900667,1024,"4",4,33,2,4,1
"7685",7,1.17174965288491,524.943844492441,0.753318166502501,0.753318166502501,0.753318166502501,448,"5",4,33,2,4,1
"7686",8,1.140625,73,1,1,1,64,"1",4,33,2,4,1
"7687",8,1.02734375,263,1,1,1,256,"2",4,33,2,4,1
"7688",8,1.00694444444444,580,1,1,1,576,"3",4,33,2,4,1
"7689",8,1.05348351883562,1078.76712328767,0.836700683814455,0.836700683814455,0.836700683814455,1024,"4",4,33,2,4,1
"7690",8,1.11556641887524,499.773755656109,0.755921184685958,0.755921184685958,0.755921184685958,448,"5",4,33,2,4,1
"7691",9,1.15625,74,1,1,1,64,"1",4,33,2,4,1
"7692",9,1.140625,292,1,1,1,256,"2",4,33,2,4,1
"7693",9,1.04340277777778,601,1,1,1,576,"3",4,33,2,4,1
"7694",9,1.05853636141038,1083.94123408423,0.828338470796847,0.828338470796847,0.828338470796847,1024,"4",4,33,2,4,1
"7695",9,1.08100021258503,484.288095238095,0.73782421563601,0.73782421563601,0.73782421563601,448,"5",4,33,2,4,1
"7696",10,1.125,72,1,1,1,64,"1",4,33,2,4,1
"7697",10,0.94921875,243,1,1,1,256,"2",4,33,2,4,1
"7698",10,0.951388888888889,548,1,1,1,576,"3",4,33,2,4,1
"7699",10,1.05202840364334,1077.27708533078,0.873359817399624,0.873359817399624,0.873359817399624,1024,"4",4,33,2,4,1
"7700",10,1.18210678210678,529.583838383838,0.817782753286084,0.817782753286084,0.817782753286084,448,"5",4,33,2,4,1
"7701",1,1.328125,85,1,1,1,64,"1",4,33,2,4,1.5
"7702",1,1.51171875,387,1,1,1,256,"2",4,33,2,4,1.5
"7703",1,1.47916666666667,852,1,1,1,576,"3",4,33,2,4,1.5
"7704",1,1.57063952290705,1608.33487145682,0.830267213096397,0.830267213096397,0.830267213096397,1024,"4",4,33,2,4,1.5
"7705",1,1.69206498388829,758.045112781955,0.748245592510993,0.748245592510993,0.748245592510993,448,"5",4,33,2,4,1.5
"7706",2,1.65625,106,1,1,1,64,"1",4,33,2,4,1.5
"7707",2,1.46484375,375,1,1,1,256,"2",4,33,2,4,1.5
"7708",2,1.52951388888889,881,1,1,1,576,"3",4,33,2,4,1.5
"7709",2,1.57741081667759,1615.26867627785,0.832591882792362,0.832591882792362,0.832591882792362,1024,"4",4,33,2,4,1.5
"7710",2,1.64286060354374,736.001550387597,0.74729331699725,0.74729331699725,0.74729331699725,448,"5",4,33,2,4,1.5
"7711",3,1.421875,91,1,1,1,64,"1",4,33,2,4,1.5
"7712",3,1.54296875,395,1,1,1,256,"2",4,33,2,4,1.5
"7713",3,1.5,864,1,1,1,576,"3",4,33,2,4,1.5
"7714",3,1.57356663754112,1611.33223684211,0.830429974316734,0.830429974316734,0.830429974316734,1024,"4",4,33,2,4,1.5
"7715",3,1.67206895143728,749.086890243902,0.746634634254796,0.746634634254796,0.746634634254796,448,"5",4,33,2,4,1.5
"7716",4,1.71875,110,1,1,1,64,"1",4,33,2,4,1.5
"7717",4,1.42578125,365,1,1,1,256,"2",4,33,2,4,1.5
"7718",4,1.45659722222222,839,1,1,1,576,"3",4,33,2,4,1.5
"7719",4,1.57323517562826,1610.99281984334,0.842440638933425,0.842440638933425,0.842440638933425,1024,"4",4,33,2,4,1.5
"7720",4,1.72588126159555,773.194805194805,0.769178232125759,0.769178232125759,0.769178232125759,448,"5",4,33,2,4,1.5
"7721",5,1.359375,87,1,1,1,64,"1",4,33,2,4,1.5
"7722",5,1.46484375,375,1,1,1,256,"2",4,33,2,4,1.5
"7723",5,1.48263888888889,854,1,1,1,576,"3",4,33,2,4,1.5
"7724",5,1.57236411263916,1610.1008513425,0.838296693961832,0.838296693961832,0.838296693961832,1024,"4",4,33,2,4,1.5
"7725",5,1.69084323922734,757.497771173848,0.760369098011807,0.760369098011807,0.760369098011807,448,"5",4,33,2,4,1.5
"7726",6,1.609375,103,1,1,1,64,"1",4,33,2,4,1.5
"7727",6,1.50390625,385,1,1,1,256,"2",4,33,2,4,1.5
"7728",6,1.48263888888889,854,1,1,1,576,"3",4,33,2,4,1.5
"7729",6,1.576112785662,1613.93949251789,0.844671367330475,0.844671367330475,0.844671367330475,1024,"4",4,33,2,4,1.5
"7730",6,1.6989156295754,761.11420204978,0.770425225740236,0.770425225740236,0.770425225740236,448,"5",4,33,2,4,1.5
"7731",7,1.46875,94,1,1,1,64,"1",4,33,2,4,1.5
"7732",7,1.54296875,395,1,1,1,256,"2",4,33,2,4,1.5
"7733",7,1.51736111111111,874,1,1,1,576,"3",4,33,2,4,1.5
"7734",7,1.57632196799379,1614.15369522564,0.836492923786179,0.836492923786179,0.836492923786179,1024,"4",4,33,2,4,1.5
"7735",7,1.65556502181025,741.693129770992,0.754524441865753,0.754524441865753,0.754524441865753,448,"5",4,33,2,4,1.5
"7736",8,1.21875,78,1,1,1,64,"1",4,33,2,4,1.5
"7737",8,1.5859375,406,1,1,1,256,"2",4,33,2,4,1.5
"7738",8,1.57291666666667,906,1,1,1,576,"3",4,33,2,4,1.5
"7739",8,1.57606400259909,1613.88953866147,0.846777425421689,0.846777425421689,0.846777425421689,1024,"4",4,33,2,4,1.5
"7740",8,1.58295249379373,709.162717219589,0.765002381720548,0.765002381720548,0.765002381720548,448,"5",4,33,2,4,1.5
"7741",9,1.5,96,1,1,1,64,"1",4,33,2,4,1.5
"7742",9,1.50390625,385,1,1,1,256,"2",4,33,2,4,1.5
"7743",9,1.50173611111111,865,1,1,1,576,"3",4,33,2,4,1.5
"7744",9,1.57220892959067,1609.94194390085,0.844473748125023,0.844473748125023,0.844473748125023,1024,"4",4,33,2,4,1.5
"7745",9,1.66553945680068,746.161676646707,0.767999218522367,0.767999218522367,0.767999218522367,448,"5",4,33,2,4,1.5
"7746",10,1.375,88,1,1,1,64,"1",4,33,2,4,1.5
"7747",10,1.5,384,1,1,1,256,"2",4,33,2,4,1.5
"7748",10,1.484375,855,1,1,1,576,"3",4,33,2,4,1.5
"7749",10,1.5759008950745,1613.72251655629,0.819247781452261,0.819247781452261,0.819247781452261,1024,"4",4,33,2,4,1.5
"7750",10,1.6985959651036,760.970992366412,0.731228795552903,0.731228795552903,0.731228795552903,448,"5",4,33,2,4,1.5
"7751",1,1.96875,126,1,1,1,64,"1",4,33,2,4,2
"7752",1,2.15625,552,1,1,1,256,"2",4,33,2,4,2
"7753",1,2.01736111111111,1162,1,1,1,576,"3",4,33,2,4,2
"7754",1,2.10568021973844,2156.21654501217,0.845880017125812,0.845880017125812,0.845880017125812,1024,"4",4,33,2,4,2
"7755",1,2.22276685730283,995.799552071669,0.769734350470748,0.769734350470748,0.769734350470748,448,"5",4,33,2,4,2
"7756",2,2.078125,133,1,1,1,64,"1",4,33,2,4,2
"7757",2,1.96484375,503,1,1,1,256,"2",4,33,2,4,2
"7758",2,1.984375,1143,1,1,1,576,"3",4,33,2,4,2
"7759",2,2.10084962844849,2151.27001953125,0.844124137785374,0.844124137785374,0.844124137785374,1024,"4",4,33,2,4,2
